objectName,type,x1,y1,dx,dy,file,label,scale
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECB1EFA70>,RectROI,41.002277904328025,176.76537585421414,46.9248291571754,36.90205011389523,region20006_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4DEF0>,RectROI,3.189066059225513,202.27790432801825,32.80182232346242,33.712984054669704,region20006_Z.jpg,9AP (None),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4E210>,RectROI,118.4510250569476,163.55353075170845,38.268792710706165,35.07972665148063,region20006_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4E3F0>,RectROI,106.1503416856492,195.8997722095672,51.48063781321184,37.81321184510253,region20006_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4E490>,RectROI,167.65375854214125,119.36218678815492,35.07972665148063,37.81321184510252,region20006_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4E530>,RectROI,247.38041002277907,56.94760820045558,38.26879271070612,39.179954441913445,region20006_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4E5D0>,RectROI,215.9453302961276,36.44646924829158,38.7243735763098,-36.44646924829158,region20006_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4E670>,RectROI,346.6970387243736,82.46013667425969,41.913439635535326,42.8246013667426,region20006_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4E710>,RectROI,350.79726651480644,153.0751708428246,35.0797266514806,39.17995444191345,region20006_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4E7B0>,RectROI,191.7995444191344,260.1366742596811,42.8246013667426,42.82460136674263,region20006_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4E850>,RectROI,287.0159453302962,276.993166287016,48.29157175398632,39.179954441913424,region20006_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4E8F0>,RectROI,333.4851936218679,341.68564920273354,40.09111617312078,36.44646924829158,region20006_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4E990>,RectROI,299.7722095671982,359.90888382687933,39.6355353075171,35.9908883826879,region20006_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4EA30>,RectROI,153.0751708428246,358.0865603644648,43.28018223234625,36.44646924829158,region20006_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4EAD0>,RectROI,59.68109339407746,304.32801822323466,38.724373576309794,36.44646924829158,region20006_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4EB70>,RectROI,33.712984054669704,355.8086560364465,-37.35763097949887,-30.97949886104783,region20006_Z.jpg,9AP (None),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC4EC10>,LineROI,71.07061503416857,197.26651480637813,58.76993166287016,184.0546697038725,region20006_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC4ECB0>,LineROI,124.79271070615034,211.797722095672,135.75580865603646,222.52756264236905,region20006_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4ED50>,RectROI,191.7995444191344,260.1366742596811,42.8246013667426,42.82460136674263,region20006_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC4EDF0>,LineROI,203.4004555808656,282.0082004555809,216.6961275626424,289.70569476082005,region20006_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC4EE90>,LineROI,143.6865603644647,183.340318906606,132.7234624145786,190.33804100227792,region20006_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC4EF30>,LineROI,179.3749430523918,141.35398633257404,193.37038724373576,148.11845102505694,region20006_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC4EFD0>,LineROI,40.82004555808656,154.64965831435077,40.12027334851936,135.98906605922548,region20006_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC4F070>,LineROI,85.8387243735763,79.07425968109338,84.20592255125283,65.07881548974942,region20006_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC4F110>,LineROI,81.64009111617311,33.12255125284737,95.16902050113892,41.28656036446469,region20006_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC4F1B0>,LineROI,150.2177676537585,62.512984054669694,141.58724373576308,71.14350797266513,region20006_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC4F250>,LineROI,228.82551252847367,19.127107061503413,228.5922551252847,5.364920273348519,region20006_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC4F2F0>,LineROI,259.14897494305234,68.5776765375854,271.97813211845096,73.94259681093392,region20006_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC4F390>,LineROI,357.11708428246004,94.7025056947608,375.3111617312072,94.7025056947608,region20006_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC4F430>,LineROI,373.67835990888375,173.77676537585418,361.7822323462414,181.9407744874715,region20006_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC4F4D0>,LineROI,311.86514806378113,307.6665148063779,303.9343963553529,289.9389521640089,region20006_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC4F570>,LineROI,347.08701594533017,368.31343963553513,363.4150341685648,362.9485193621866,region20006_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC4F610>,LineROI,328.42642369020484,375.7776765375853,316.0637813211844,388.1403189066058,region20006_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC4F6B0>,LineROI,163.28018223234616,379.5097949886104,183.5735763097949,382.3088838268791,region20006_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.PointROI object at 0x0000020ECBC4F750>,PointROI,93.79498861047836,125.23006833712986,0.0,0.0,region20006_Z.jpg,vacancy,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.PointROI object at 0x0000020ECBC4F7F0>,PointROI,118.3963553530752,256.8929384965832,0.0,0.0,region20006_Z.jpg,vacancy,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.PointROI object at 0x0000020ECBC4F890>,PointROI,9.056947608200456,232.29157175398635,0.0,0.0,region20006_Z.jpg,vacancy,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.PointROI object at 0x0000020ECBC4E2B0>,PointROI,210.87927107061503,177.16628701594536,0.0,0.0,region20006_Z.jpg,vacancy,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.PointROI object at 0x0000020ECBC4F930>,PointROI,268.73804100227795,181.26651480637813,0.0,0.0,region20006_Z.jpg,vacancy,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.PointROI object at 0x0000020ECBC4F9D0>,PointROI,214.5239179954442,294.25056947608203,0.0,0.0,region20006_Z.jpg,vacancy,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.PointROI object at 0x0000020ECBC4FA70>,PointROI,144.82004555808658,-2.7881548974943033,0.0,0.0,region20006_Z.jpg,vacancy,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC4FB10>,LineROI,74.25968109339408,333.4851936218679,67.42596810933941,318.4510250569476,region20006_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4E350>,RectROI,102.9612756264237,98.8610478359909,49.65831435079728,41.91343963553531,region20007_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4FCF0>,RectROI,203.18906605922552,56.94760820045558,44.6469248291572,36.44646924829159,region20007_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4E170>,RectROI,222.77904328018224,123.00683371298406,33.257403189066025,35.53530751708429,region20007_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4E0D0>,RectROI,172.2095671981777,153.53075170842826,40.546697038724375,39.17995444191345,region20007_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4FD90>,RectROI,89.29384965831436,156.71981776765378,40.09111617312074,40.09111617312072,region20007_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4FBB0>,RectROI,105.23917995444192,229.6127562642369,37.81321184510252,-34.168564920273354,region20007_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4FED0>,RectROI,157.63097949886105,220.50113895216404,-33.25740318906605,38.72437357630977,region20007_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4FF70>,RectROI,164.46469248291572,224.1457858769932,46.924829157175424,41.45785876993168,region20007_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4FC50>,RectROI,51.93621867881549,253.30296127562644,33.25740318906607,36.9020501138952,region20007_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4DF90>,RectROI,50.56947608200456,297.0387243735763,41.913439635535305,38.7243735763098,region20007_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4E030>,RectROI,145.33029612756266,319.8177676537585,37.35763097949885,41.002277904328025,region20007_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7C230>,RectROI,275.62642369020506,223.2346241457859,40.09111617312072,37.81321184510253,region20007_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7C2D0>,RectROI,328.0182232346242,202.27790432801825,40.09111617312072,36.44646924829158,region20007_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7C370>,RectROI,351.25284738041006,253.30296127562644,35.079726651480655,32.34624145785875,region20007_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7C410>,RectROI,333.4851936218679,288.8382687927107,34.62414578587703,30.523917995444208,region20007_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7C4B0>,RectROI,294.30523917995447,309.33940774487473,35.079726651480655,40.5466970387244,region20007_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7C550>,RectROI,254.6697038724374,310.25056947608203,39.635535307517074,40.09111617312072,region20007_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7C5F0>,RectROI,345.7858769931663,10.478359908883828,41.913439635535326,43.735763097949885,region20007_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7C690>,RectROI,169.47608200455582,30.97949886104784,37.35763097949888,-30.06833712984055,region20007_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7C0F0>,RectROI,302.50569476082006,19.58997722095672,35.99088838268796,-22.32346241457859,region20007_Z.jpg,9AP (None),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7C730>,RectROI,43.28018223234625,20.04555808656037,41.002277904328025,-21.867881548974943,region20007_Z.jpg,9AP (None),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7C870>,LineROI,117.09521640091116,173.3102505694761,106.83189066059226,186.6059225512529,region20007_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7C9B0>,LineROI,133.4232346241458,128.05831435079727,135.9890660592255,110.56400911161732,region20007_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7CA50>,LineROI,184.2733485193622,175.64282460136675,199.20182232346244,188.0054669703873,region20007_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7CAF0>,LineROI,234.4236902050114,134.123006833713,247.71936218678812,141.5872437357631,region20007_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7CB90>,RectROI,164.46469248291572,224.1457858769932,46.924829157175424,41.45785876993168,region20007_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7CC30>,LineROI,186.6059225512529,255.88337129840548,180.074715261959,239.7886104783599,region20007_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7CCD0>,LineROI,130.39088838268793,241.6546697038725,143.22004555808655,248.65239179954443,region20007_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7CD70>,LineROI,62.04646924829157,267.5462414578588,77.67471526195901,274.7772209567198,region20007_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7CE10>,LineROI,63.91252847380407,320.0291571753985,79.5407744874715,330.2924829157174,region20007_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7CEB0>,LineROI,159.31480637813206,349.65284738040987,178.2086560364464,344.7544419134395,region20007_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7CF50>,LineROI,277.5763097949883,341.7220956719813,270.81184510250534,326.79362186788114,region20007_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7CFF0>,LineROI,310.46560364464654,326.093849658314,299.0359908883823,335.1908883826875,region20007_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7D090>,LineROI,360.14943052391754,306.7334851936215,348.48656036446425,316.5302961275622,region20007_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7D130>,LineROI,361.5489749430519,278.97585421412265,361.782232346241,263.3476082004552,region20007_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7D1D0>,LineROI,344.98769931662827,227.19271070615005,344.98769931662827,211.3312072892936,region20007_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7D270>,LineROI,298.3362186788151,233.95717539863296,282.7079726651477,239.3220956719815,region20007_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7D310>,LineROI,223.9271070615033,68.34441913439633,236.0564920273348,74.6423690205011,region20007_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7D450>,LineROI,194.1188431803617,7.907081188609436,186.2117619917522,18.97699485266265,region20007_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.PointROI object at 0x0000020ECBC7D4F0>,PointROI,-3.2437357630979484,154.84282460136677,0.0,0.0,region20007_Z.jpg,vacancy,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.PointROI object at 0x0000020ECBC7D590>,PointROI,31.835990888382696,65.5489749430524,0.0,0.0,region20007_Z.jpg,vacancy,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.PointROI object at 0x0000020ECBC7D630>,PointROI,128.874715261959,370.3325740318907,0.0,0.0,region20007_Z.jpg,vacancy,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.PointROI object at 0x0000020ECBC7D6D0>,PointROI,242.7699316628702,291.0615034168565,0.0,0.0,region20007_Z.jpg,vacancy,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.PointROI object at 0x0000020ECBC7D770>,PointROI,243.2255125284738,337.07517084282466,0.0,0.0,region20007_Z.jpg,vacancy,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.PointROI object at 0x0000020ECBC7D810>,PointROI,320.2186788154898,177.621867881549,0.0,0.0,region20007_Z.jpg,vacancy,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.PointROI object at 0x0000020ECBC7D8B0>,PointROI,337.9863325740319,126.14123006833714,0.0,0.0,region20007_Z.jpg,vacancy,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.PointROI object at 0x0000020ECBC7D950>,PointROI,270.5603644646925,67.37129840546697,0.0,0.0,region20007_Z.jpg,vacancy,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7C910>,RectROI,216.4373576309795,156.42824601366743,55.28929384965832,59.33485193621868,region2_highres0001_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC4FE30>,RectROI,347.243735763098,178.67881548974944,55.28929384965829,57.98633257403188,region2_highres0001_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECB1ECD70>,RectROI,407.9271070615034,126.76082004555808,55.96355353075171,46.52391799544418,region2_highres0001_Z.jpg,9AP (None),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7C7D0>,RectROI,519.8542141230068,31.015945330296127,50.5694760820046,51.91799544419134,region2_highres0001_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7DBD0>,RectROI,227.2255125284738,35.06150341685649,56.63781321184507,-35.735763097949885,region2_highres0001_Z.jpg,9AP (None),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7DDB0>,RectROI,86.30523917995444,288.58314350797264,66.75170842824602,45.17539863325743,region2_highres0001_Z.jpg,9AP (None),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7DC70>,RectROI,273.0751708428246,416.6924829157176,60.68337129840546,59.33485193621863,region2_highres0001_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7DEF0>,RectROI,260.26423690205013,527.2710706150342,66.75170842824599,-48.5466970387244,region2_highres0001_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7DF90>,RectROI,376.9111617312073,443.6628701594533,56.63781321184507,66.75170842824605,region2_highres0001_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7E030>,RectROI,454.4510250569476,358.70615034168566,64.05466970387238,50.56947608200454,region2_highres0001_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7E0D0>,RectROI,461.1936218678815,464.5649202733485,54.61503416856493,61.35763097949888,region2_highres0001_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7E170>,RectROI,527.9453302961275,497.6036446469248,53.94077448747157,60.00911161731205,region2_highres0001_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7E210>,RectROI,554.9157175398633,285.8861047835991,42.47835990888382,53.94077448747152,region2_highres0001_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7DE50>,LineROI,570.4236902050114,316.9020501138952,586.6059225512529,331.0615034168565,region2_highres0001_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7E2B0>,LineROI,529.9681093394078,60.00911161731207,547.4988610478359,74.16856492027335,region2_highres0001_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7E350>,LineROI,358.70615034168566,198.23234624145783,383.6537585421413,198.90660592255125,region2_highres0001_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7E3F0>,RectROI,216.4373576309795,156.42824601366743,55.28929384965832,59.33485193621868,region2_highres0001_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7E490>,LineROI,232.61958997722093,198.23234624145783,233.2938496583144,172.61047835990888,region2_highres0001_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7E530>,LineROI,311.5079726651481,451.0797266514807,289.93166287015947,463.89066059225513,region2_highres0001_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7E5D0>,LineROI,304.76537585421414,492.8838268792711,291.9544419134396,511.0888382687927,region2_highres0001_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7E670>,LineROI,484.79271070615033,399.8359908883827,476.0273348519362,378.2596810933941,region2_highres0001_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7E710>,LineROI,392.4471835990892,465.3578496583148,417.3030924829161,466.738733485194,region2_highres0001_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7E7B0>,LineROI,479.44286469248334,506.2320109339412,506.2320109339412,502.0893594533034,region2_highres0001_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7E850>,LineROI,568.6479599088843,538.8208692482921,542.687343963554,539.0970460136679,region2_highres0001_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.PointROI object at 0x0000020ECBC7E8F0>,PointROI,-5.886104783599089,166.0501138952164,0.0,0.0,region2_highres0001_Z.jpg,vacancy,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.PointROI object at 0x0000020ECBC7E990>,PointROI,104.01822323462414,408.7835990888383,0.0,0.0,region2_highres0001_Z.jpg,vacancy,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.PointROI object at 0x0000020ECBC7EA30>,PointROI,75.6993166287016,528.8018223234624,0.0,0.0,region2_highres0001_Z.jpg,vacancy,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7DD10>,RectROI,92.37357630979498,85.63097949886105,60.68337129840548,49.89521640091115,region2_highres0003_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7EC10>,RectROI,31.015945330296127,295.3257403189066,70.12300683371299,53.26651480637816,region2_highres0003_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7DA90>,RectROI,147.6628701594533,279.14350797266513,56.6378132118451,50.56947608200454,region2_highres0003_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7D9F0>,RectROI,120.01822323462414,221.15717539863329,60.00911161731207,52.59225512528471,region2_highres0003_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7ECB0>,RectROI,306.7881548974943,331.0615034168565,68.77448747152624,68.10022779043277,region2_highres0003_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7ED50>,RectROI,264.9840546697039,370.8428246013667,58.66059225512527,58.66059225512532,region2_highres0003_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7EDF0>,RectROI,421.4123006833713,371.5170842824601,56.63781321184507,55.96355353075171,region2_highres0003_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7EE90>,RectROI,516.4829157175399,374.8883826879271,58.66059225512527,60.68337129840546,region2_highres0003_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7EF30>,RectROI,295.3257403189066,237.3394077448747,57.98633257403191,60.00911161731207,region2_highres0003_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7EFD0>,RectROI,394.4419134396355,242.73348519362187,-36.41002277904329,49.220956719817735,region2_highres0003_Z.jpg,9AP (None),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7F070>,RectROI,320.9476082004556,91.0250569476082,56.63781321184507,53.94077448747153,region2_highres0003_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7F250>,RectROI,241.38496583143507,37.08428246013668,46.52391799544421,43.15261958997722,region2_highres0003_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7F2F0>,RectROI,227.2255125284738,80.2369020501139,41.8041002277904,51.91799544419133,region2_highres0003_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7F390>,RectROI,320.2733485193622,77.53986332574031,-32.3644646924829,59.33485193621867,region2_highres0003_Z.jpg,9AP (None),0.0253378378378378
